samplenr	I	II	V1	V2	V3	V4	V5	V6
2457	-17665	-17402.5	0	0	0	0	0	0
2458	-17622.5	-17355	0	0	0	0	0	0
2459	-17597.5	-17320	0	0	0	0	0	0
2460	-17565	-17282.5	0	0	0	0	0	0
2461	-17532.5	-17237.5	0	0	0	0	0	0
2462	-17502.5	-17200	0	0	0	0	0	0
2463	-17467.5	-17160	0	0	0	0	0	0
2464	-17435	-17120	0	0	0	0	0	0
2465	-17395	-17092.5	0	0	0	0	0	0
2466	-17362.5	-17067.5	0	0	0	0	0	0
2467	-17330	-17035	0	0	0	0	0	0
2468	-17297.5	-17010	0	0	0	0	0	0
2469	-17272.5	-16987.5	0	0	0	0	0	0
2470	-17250	-16962.5	0	0	0	0	0	0
2471	-17225	-16935	0	0	0	0	0	0
2472	-17190	-16905	0	0	0	0	0	0
2473	-17162.5	-16870	0	0	0	0	0	0
2474	-17140	-16840	0	0	0	0	0	0
2475	-17090	-16785	0	0	0	0	0	0
2476	-17045	-16730	0	0	0	0	0	0
2477	-17002.5	-16687.5	0	0	0	0	0	0
2478	-16947.5	-16635	0	0	0	0	0	0
2479	-16885	-16577.5	0	0	0	0	0	0
2480	-16825	-16522.5	0	0	0	0	0	0
2481	-16762.5	-16470	0	0	0	0	0	0
2482	-16707.5	-16420	0	0	0	0	0	0
2483	-16662.5	-16372.5	0	0	0	0	0	0
2484	-16605	-16325	0	0	0	0	0	0
2485	-16565	-16285	0	0	0	0	0	0
2486	-16535	-16247.5	0	0	0	0	0	0
2487	-16500	-16210	0	0	0	0	0	0
2488	-16457.5	-16162.5	0	0	0	0	0	0
2489	-16417.5	-16120	0	0	0	0	0	0
2490	-16380	-16080	0	0	0	0	0	0
2491	-16337.5	-16037.5	0	0	0	0	0	0
2492	-16295	-15992.5	0	0	0	0	0	0
2493	-16242.5	-15942.5	0	0	0	0	0	0
2494	-16200	-15892.5	0	0	0	0	0	0
2495	-16155	-15845	0	0	0	0	0	0
2496	-16097.5	-15792.5	0	0	0	0	0	0
2497	-16027.5	-15730	0	0	0	0	0	0
2498	-15977.5	-15685	0	0	0	0	0	0
2499	-15927.5	-15642.5	0	0	0	0	0	0
2500	-15857.5	-15577.5	0	0	0	0	0	0
2501	-15795	-15515	0	0	0	0	0	0
2502	-15717.5	-15437.5	0	0	0	0	0	0
2503	-15637.5	-15365	0	0	0	0	0	0
2504	-15575	-15307.5	0	0	0	0	0	0
2505	-15510	-15230	0	0	0	0	0	0
2506	-15455	-15162.5	0	0	0	0	0	0
2507	-15400	-15095	0	0	0	0	0	0
2508	-15327.5	-15010	0	0	0	0	0	0
2509	-15247.5	-14925	0	0	0	0	0	0
2510	-15170	-14842.5	0	0	0	0	0	0
2511	-15090	-14762.5	0	0	0	0	0	0
2512	-15005	-14682.5	0	0	0	0	0	0
2513	-14912.5	-14585	0	0	0	0	0	0
2514	-14815	-14485	0	0	0	0	0	0
2515	-14720	-14402.5	0	0	0	0	0	0
2516	-14630	-14322.5	0	0	0	0	0	0
2517	-14557.5	-14257.5	0	0	0	0	0	0
2518	-14505	-14207.5	0	0	0	0	0	0
2519	-14465	-14170	0	0	0	0	0	0
2520	-14425	-14132.5	0	0	0	0	0	0
2521	-14407.5	-14110	0	0	0	0	0	0
2522	-14387.5	-14087.5	0	0	0	0	0	0
2523	-14355	-14055	0	0	0	0	0	0
2524	-14340	-14040	0	0	0	0	0	0
2525	-14327.5	-14020	0	0	0	0	0	0
2526	-14330	-14010	0	0	0	0	0	0
2527	-14320	-14005	0	0	0	0	0	0
2528	-14310	-13995	0	0	0	0	0	0
2529	-14325	-13997.5	0	0	0	0	0	0
2530	-14317.5	-13982.5	0	0	0	0	0	0
2531	-14312.5	-13972.5	0	0	0	0	0	0
2532	-14327.5	-13972.5	0	0	0	0	0	0
2533	-14347.5	-13982.5	0	0	0	0	0	0
2534	-14365	-13987.5	0	0	0	0	0	0
2535	-14360	-13985	0	0	0	0	0	0
2536	-14362.5	-13987.5	0	0	0	0	0	0
2537	-14372.5	-13985	0	0	0	0	0	0
2538	-14372.5	-13977.5	0	0	0	0	0	0
2539	-14367.5	-13970	0	0	0	0	0	0
2540	-14387.5	-13972.5	0	0	0	0	0	0
2541	-14405	-13975	0	0	0	0	0	0
2542	-14417.5	-13975	0	0	0	0	0	0
2543	-14440	-13987.5	0	0	0	0	0	0
2544	-14445	-13982.5	0	0	0	0	0	0
2545	-14460	-13980	0	0	0	0	0	0
2546	-14470	-13980	0	0	0	0	0	0
2547	-14475	-13975	0	0	0	0	0	0
2548	-14490	-13975	0	0	0	0	0	0
2549	-14497.5	-13975	0	0	0	0	0	0
2550	-14495	-13965	0	0	0	0	0	0
2551	-14490	-13957.5	0	0	0	0	0	0
2552	-14497.5	-13957.5	0	0	0	0	0	0
2553	-14492.5	-13950	0	0	0	0	0	0
2554	-14500	-13962.5	0	0	0	0	0	0
2555	-14517.5	-13980	0	0	0	0	0	0
2556	-14510	-13985	0	0	0	0	0	0
2557	-14527.5	-14007.5	0	0	0	0	0	0
2558	-14532.5	-14022.5	0	0	0	0	0	0
2559	-14537.5	-14042.5	0	0	0	0	0	0
2560	-14560	-14085	0	0	0	0	0	0
2561	-14575	-14127.5	0	0	0	0	0	0
2562	-14590	-14172.5	0	0	0	0	0	0
2563	-14605	-14215	0	0	0	0	0	0
2564	-14612.5	-14255	0	0	0	0	0	0
2565	-14615	-14285	0	0	0	0	0	0
2566	-14625	-14310	0	0	0	0	0	0
2567	-14630	-14332.5	0	0	0	0	0	0
2568	-14645	-14357.5	0	0	0	0	0	0
2569	-14655	-14372.5	0	0	0	0	0	0
2570	-14657.5	-14385	0	0	0	0	0	0
2571	-14680	-14405	0	0	0	0	0	0
2572	-14677.5	-14407.5	0	0	0	0	0	0
2573	-14680	-14407.5	0	0	0	0	0	0
2574	-14692.5	-14412.5	0	0	0	0	0	0
2575	-14680	-14410	0	0	0	0	0	0
2576	-14695	-14422.5	0	0	0	0	0	0
2577	-14695	-14425	0	0	0	0	0	0
2578	-14692.5	-14427.5	0	0	0	0	0	0
2579	-14710	-14445	0	0	0	0	0	0
2580	-14717.5	-14447.5	0	0	0	0	0	0
2581	-14712.5	-14442.5	0	0	0	0	0	0
2582	-14705	-14437.5	0	0	0	0	0	0
2583	-14715	-14440	0	0	0	0	0	0
2584	-14720	-14450	0	0	0	0	0	0
2585	-14727.5	-14452.5	0	0	0	0	0	0
2586	-14737.5	-14462.5	0	0	0	0	0	0
2587	-14737.5	-14465	0	0	0	0	0	0
2588	-14735	-14462.5	0	0	0	0	0	0
2589	-14730	-14470	0	0	0	0	0	0
2590	-14712.5	-14465	0	0	0	0	0	0
2591	-14710	-14462.5	0	0	0	0	0	0
2592	-14725	-14480	0	0	0	0	0	0
2593	-14735	-14492.5	0	0	0	0	0	0
2594	-14755	-14502.5	0	0	0	0	0	0
2595	-14782.5	-14522.5	0	0	0	0	0	0
2596	-14795	-14535	0	0	0	0	0	0
2597	-14807.5	-14545	0	0	0	0	0	0
2598	-14825	-14562.5	0	0	0	0	0	0
2599	-14835	-14575	0	0	0	0	0	0
2600	-14857.5	-14602.5	0	0	0	0	0	0
2601	-14872.5	-14625	0	0	0	0	0	0
2602	-14880	-14630	0	0	0	0	0	0
2603	-14877.5	-14635	0	0	0	0	0	0
2604	-14862.5	-14627.5	0	0	0	0	0	0
2605	-14845	-14617.5	0	0	0	0	0	0
2606	-14812.5	-14597.5	0	0	0	0	0	0
2607	-14792.5	-14570	0	0	0	0	0	0
2608	-14777.5	-14540	0	0	0	0	0	0
2609	-14747.5	-14485	0	0	0	0	0	0
2610	-14722.5	-14412.5	0	0	0	0	0	0
2611	-14697.5	-14332.5	0	0	0	0	0	0
2612	-14682.5	-14247.5	0	0	0	0	0	0
2613	-14670	-14162.5	0	0	0	0	0	0
2614	-14652.5	-14075	0	0	0	0	0	0
2615	-14655	-14002.5	0	0	0	0	0	0
2616	-14662.5	-13957.5	0	0	0	0	0	0
2617	-14675	-13942.5	0	0	0	0	0	0
2618	-14697.5	-13962.5	0	0	0	0	0	0
2619	-14742.5	-14012.5	0	0	0	0	0	0
2620	-14785	-14095	0	0	0	0	0	0
2621	-14822.5	-14202.5	0	0	0	0	0	0
2622	-14855	-14317.5	0	0	0	0	0	0
2623	-14877.5	-14445	0	0	0	0	0	0
2624	-14897.5	-14567.5	0	0	0	0	0	0
2625	-14900	-14677.5	0	0	0	0	0	0
2626	-14902.5	-14760	0	0	0	0	0	0
2627	-14897.5	-14807.5	0	0	0	0	0	0
2628	-14885	-14830	0	0	0	0	0	0
2629	-14872.5	-14827.5	0	0	0	0	0	0
2630	-14852.5	-14810	0	0	0	0	0	0
2631	-14835	-14777.5	0	0	0	0	0	0
2632	-14820	-14740	0	0	0	0	0	0
2633	-14822.5	-14712.5	0	0	0	0	0	0
2634	-14845	-14692.5	0	0	0	0	0	0
2635	-14872.5	-14680	0	0	0	0	0	0
2636	-14900	-14675	0	0	0	0	0	0
2637	-14925	-14667.5	0	0	0	0	0	0
2638	-14932.5	-14657.5	0	0	0	0	0	0
2639	-14930	-14637.5	0	0	0	0	0	0
2640	-14930	-14627.5	0	0	0	0	0	0
2641	-14932.5	-14617.5	0	0	0	0	0	0
2642	-14937.5	-14610	0	0	0	0	0	0
2643	-14925	-14595	0	0	0	0	0	0
2644	-14905	-14570	0	0	0	0	0	0
2645	-14887.5	-14550	0	0	0	0	0	0
2646	-14862.5	-14527.5	0	0	0	0	0	0
2647	-14847.5	-14515	0	0	0	0	0	0
2648	-14830	-14505	0	0	0	0	0	0
2649	-14817.5	-14500	0	0	0	0	0	0
2650	-14807.5	-14495	0	0	0	0	0	0
2651	-14807.5	-14495	0	0	0	0	0	0
2652	-14810	-14497.5	0	0	0	0	0	0
2653	-14817.5	-14500	0	0	0	0	0	0
2654	-14812.5	-14495	0	0	0	0	0	0
2655	-14802.5	-14485	0	0	0	0	0	0
2656	-14792.5	-14465	0	0	0	0	0	0
2657	-14765	-14440	0	0	0	0	0	0
2658	-14750	-14415	0	0	0	0	0	0
2659	-14730	-14392.5	0	0	0	0	0	0
2660	-14697.5	-14360	0	0	0	0	0	0
2661	-14655	-14327.5	0	0	0	0	0	0
2662	-14607.5	-14292.5	0	0	0	0	0	0
2663	-14570	-14265	0	0	0	0	0	0
2664	-14522.5	-14237.5	0	0	0	0	0	0
2665	-14475	-14202.5	0	0	0	0	0	0
2666	-14447.5	-14172.5	0	0	0	0	0	0
2667	-14417.5	-14140	0	0	0	0	0	0
2668	-14367.5	-14090	0	0	0	0	0	0
2669	-14332.5	-14045	0	0	0	0	0	0
2670	-14292.5	-14002.5	0	0	0	0	0	0
2671	-14257.5	-13952.5	0	0	0	0	0	0
2672	-14210	-13900	0	0	0	0	0	0
2673	-14152.5	-13840	0	0	0	0	0	0
2674	-14112.5	-13787.5	0	0	0	0	0	0
2675	-14065	-13742.5	0	0	0	0	0	0
2676	-14005	-13687.5	0	0	0	0	0	0
2677	-13957.5	-13637.5	0	0	0	0	0	0
2678	-13905	-13590	0	0	0	0	0	0
2679	-13852.5	-13535	0	0	0	0	0	0
2680	-13797.5	-13475	0	0	0	0	0	0
2681	-13735	-13410	0	0	0	0	0	0
2682	-13687.5	-13350	0	0	0	0	0	0
2683	-13620	-13275	0	0	0	0	0	0
2684	-13552.5	-13202.5	0	0	0	0	0	0
2685	-13492.5	-13132.5	0	0	0	0	0	0
2686	-13417.5	-13057.5	0	0	0	0	0	0
2687	-13360	-13000	0	0	0	0	0	0
2688	-13287.5	-12932.5	0	0	0	0	0	0
2689	-13217.5	-12862.5	0	0	0	0	0	0
2690	-13155	-12802.5	0	0	0	0	0	0
2691	-13072.5	-12727.5	0	0	0	0	0	0
2692	-13010	-12665	0	0	0	0	0	0
2693	-12945	-12602.5	0	0	0	0	0	0
2694	-12867.5	-12522.5	0	0	0	0	0	0
2695	-12805	-12462.5	0	0	0	0	0	0
2696	-12725	-12385	0	0	0	0	0	0
2697	-12635	-12295	0	0	0	0	0	0
2698	-12557.5	-12215	0	0	0	0	0	0
2699	-12460	-12130	0	0	0	0	0	0
2700	-12372.5	-12045	0	0	0	0	0	0
2701	-12295	-11972.5	0	0	0	0	0	0
2702	-12195	-11880	0	0	0	0	0	0
2703	-12112.5	-11802.5	0	0	0	0	0	0
2704	-12037.5	-11730	0	0	0	0	0	0
2705	-11945	-11640	0	0	0	0	0	0
2706	-11885	-11572.5	0	0	0	0	0	0
2707	-11822.5	-11515	0	0	0	0	0	0
2708	-11747.5	-11442.5	0	0	0	0	0	0
2709	-11700	-11385	0	0	0	0	0	0
2710	-11635	-11317.5	0	0	0	0	0	0
2711	-11555	-11232.5	0	0	0	0	0	0
2712	-11482.5	-11150	0	0	0	0	0	0
2713	-11392.5	-11052.5	0	0	0	0	0	0
2714	-11302.5	-10952.5	0	0	0	0	0	0
2715	-11217.5	-10860	0	0	0	0	0	0
2716	-11105	-10750	0	0	0	0	0	0
2717	-11002.5	-10650	0	0	0	0	0	0
2718	-10905	-10547.5	0	0	0	0	0	0
2719	-10795	-10440	0	0	0	0	0	0
2720	-10697.5	-10347.5	0	0	0	0	0	0
2721	-10605	-10265	0	0	0	0	0	0
2722	-10532.5	-10195	0	0	0	0	0	0
2723	-10470	-10137.5	0	0	0	0	0	0
2724	-10410	-10082.5	0	0	0	0	0	0
2725	-10355	-10025	0	0	0	0	0	0
2726	-10277.5	-9952.5	0	0	0	0	0	0
2727	-10200	-9867.5	0	0	0	0	0	0
2728	-10117.5	-9777.5	0	0	0	0	0	0
2729	-10022.5	-9680	0	0	0	0	0	0
2730	-9945	-9590	0	0	0	0	0	0
2731	-9855	-9497.5	0	0	0	0	0	0
2732	-9747.5	-9387.5	0	0	0	0	0	0
2733	-9640	-9275	0	0	0	0	0	0
2734	-9507.5	-9152.5	0	0	0	0	0	0
2735	-9392.5	-9040	0	0	0	0	0	0
2736	-9292.5	-8945	0	0	0	0	0	0
2737	-9195	-8862.5	0	0	0	0	0	0
2738	-9115	-8782.5	0	0	0	0	0	0
2739	-9037.5	-8710	0	0	0	0	0	0
2740	-8952.5	-8622.5	0	0	0	0	0	0
2741	-8870	-8535	0	0	0	0	0	0
2742	-8787.5	-8452.5	0	0	0	0	0	0
2743	-8702.5	-8362.5	0	0	0	0	0	0
2744	-8620	-8277.5	0	0	0	0	0	0
2745	-8535	-8187.5	0	0	0	0	0	0
2746	-8447.5	-8095	0	0	0	0	0	0
2747	-8360	-8007.5	0	0	0	0	0	0
2748	-8267.5	-7910	0	0	0	0	0	0
2749	-8170	-7815	0	0	0	0	0	0
2750	-8075	-7722.5	0	0	0	0	0	0
2751	-7987.5	-7630	0	0	0	0	0	0
2752	-7897.5	-7542.5	0	0	0	0	0	0
2753	-7807.5	-7450	0	0	0	0	0	0
2754	-7725	-7365	0	0	0	0	0	0
2755	-7645	-7277.5	0	0	0	0	0	0
2756	-7552.5	-7182.5	0	0	0	0	0	0
2757	-7470	-7100	0	0	0	0	0	0
2758	-7380	-7010	0	0	0	0	0	0
2759	-7287.5	-6922.5	0	0	0	0	0	0
2760	-7205	-6840	0	0	0	0	0	0
2761	-7120	-6752.5	0	0	0	0	0	0
2762	-7045	-6672.5	0	0	0	0	0	0
2763	-6955	-6587.5	0	0	0	0	0	0
2764	-6865	-6497.5	0	0	0	0	0	0
2765	-6782.5	-6415	0	0	0	0	0	0
2766	-6685	-6330	0	0	0	0	0	0
2767	-6597.5	-6250	0	0	0	0	0	0
2768	-6507.5	-6162.5	0	0	0	0	0	0
2769	-6422.5	-6075	0	0	0	0	0	0
2770	-6340	-5990	0	0	0	0	0	0
2771	-6245	-5895	0	0	0	0	0	0
2772	-6165	-5812.5	0	0	0	0	0	0
2773	-6087.5	-5732.5	0	0	0	0	0	0
2774	-6000	-5647.5	0	0	0	0	0	0
2775	-5930	-5570	0	0	0	0	0	0
2776	-5860	-5487.5	0	0	0	0	0	0
2777	-5777.5	-5397.5	0	0	0	0	0	0
2778	-5715	-5325	0	0	0	0	0	0
2779	-5625	-5237.5	0	0	0	0	0	0
2780	-5530	-5157.5	0	0	0	0	0	0
2781	-5437.5	-5075	0	0	0	0	0	0
2782	-5317.5	-4982.5	0	0	0	0	0	0
2783	-5220	-4902.5	0	0	0	0	0	0
2784	-5137.5	-4810	0	0	0	0	0	0
2785	-5047.5	-4725	0	0	0	0	0	0
2786	-4947.5	-4627.5	0	0	0	0	0	0
2787	-4855	-4532.5	0	0	0	0	0	0
2788	-4765	-4437.5	0	0	0	0	0	0
2789	-4672.5	-4337.5	0	0	0	0	0	0
2790	-4587.5	-4245	0	0	0	0	0	0
2791	-4505	-4152.5	0	0	0	0	0	0
2792	-4420	-4057.5	0	0	0	0	0	0
2793	-4330	-3965	0	0	0	0	0	0
2794	-4227.5	-3865	0	0	0	0	0	0
2795	-4122.5	-3765	0	0	0	0	0	0
2796	-4032.5	-3680	0	0	0	0	0	0
2797	-3942.5	-3590	0	0	0	0	0	0
2798	-3840	-3500	0	0	0	0	0	0
2799	-3765	-3425	0	0	0	0	0	0
2800	-3690	-3347.5	0	0	0	0	0	0
2801	-3607.5	-3267.5	0	0	0	0	0	0
2802	-3540	-3195	0	0	0	0	0	0
2803	-3465	-3115	0	0	0	0	0	0
2804	-3377.5	-3027.5	0	0	0	0	0	0
2805	-3295	-2942.5	0	0	0	0	0	0
2806	-3202.5	-2847.5	0	0	0	0	0	0
2807	-3107.5	-2757.5	0	0	0	0	0	0
2808	-3025	-2672.5	0	0	0	0	0	0
2809	-2927.5	-2572.5	0	0	0	0	0	0
2810	-2825	-2477.5	0	0	0	0	0	0
2811	-2735	-2385	0	0	0	0	0	0
2812	-2620	-2277.5	0	0	0	0	0	0
2813	-2522.5	-2187.5	0	0	0	0	0	0
2814	-2445	-2107.5	0	0	0	0	0	0
2815	-2357.5	-2027.5	0	0	0	0	0	0
2816	-2270	-1957.5	0	0	0	0	0	0
2817	-2195	-1885	0	0	0	0	0	0
2818	-2115	-1815	0	0	0	0	0	0
2819	-2030	-1737.5	0	0	0	0	0	0
2820	-1965	-1660	0	0	0	0	0	0
2821	-1880	-1577.5	0	0	0	0	0	0
2822	-1800	-1487.5	0	0	0	0	0	0
2823	-1740	-1417.5	0	0	0	0	0	0
2824	-1640	-1320	0	0	0	0	0	0
2825	-1545	-1217.5	0	0	0	0	0	0
2826	-1467.5	-1137.5	0	0	0	0	0	0
2827	-1365	-1030	0	0	0	0	0	0
2828	-1272.5	-927.5	0	0	0	0	0	0
2829	-1190	-842.5	0	0	0	0	0	0
2830	-1077.5	-745	0	0	0	0	0	0
2831	-995	-667.5	0	0	0	0	0	0
2832	-912.5	-592.5	0	0	0	0	0	0
2833	-832.5	-512.5	0	0	0	0	0	0
2834	-792.5	-460	0	0	0	0	0	0
2835	-735	-402.5	0	0	0	0	0	0
2836	-682.5	-335	0	0	0	0	0	0
2837	-642.5	-277.5	0	0	0	0	0	0
2838	-592.5	-222.5	0	0	0	0	0	0
2839	-537.5	-152.5	0	0	0	0	0	0
2840	-487.5	-97.5	0	0	0	0	0	0
2841	-440	-40	0	0	0	0	0	0
2842	-387.5	12.5	0	0	0	0	0	0
2843	-327.5	67.5	0	0	0	0	0	0
2844	-272.5	120	0	0	0	0	0	0
2845	-230	165	0	0	0	0	0	0
2846	-190	207.5	0	0	0	0	0	0
2847	-157.5	247.5	0	0	0	0	0	0
2848	-120	287.5	0	0	0	0	0	0
2849	-107.5	315	0	0	0	0	0	0
2850	-102.5	342.5	0	0	0	0	0	0
2851	-90	367.5	0	0	0	0	0	0
2852	-97.5	380	0	0	0	0	0	0
2853	-95	397.5	0	0	0	0	0	0
2854	-95	407.5	0	0	0	0	0	0
2855	-100	415	0	0	0	0	0	0
2856	-77.5	440	0	0	0	0	0	0
2857	-62.5	457.5	0	0	0	0	0	0
2858	-30	475	0	0	0	0	0	0
2859	2.5	485	0	0	0	0	0	0
2860	27.5	485	0	0	0	0	0	0
2861	52.5	495	0	0	0	0	0	0
2862	70	495	0	0	0	0	0	0
2863	90	500	0	0	0	0	0	0
2864	105	505	0	0	0	0	0	0
2865	107.5	490	0	0	0	0	0	0
2866	95	465	0	0	0	0	0	0
2867	62.5	422.5	0	0	0	0	0	0
2868	25	372.5	0	0	0	0	0	0
2869	-7.5	335	0	0	0	0	0	0
2870	-27.5	302.5	0	0	0	0	0	0
2871	-37.5	277.5	0	0	0	0	0	0
2872	-37.5	265	0	0	0	0	0	0
2873	-30	255	0	0	0	0	0	0
2874	-32.5	240	0	0	0	0	0	0
2875	-27.5	242.5	0	0	0	0	0	0
2876	-12.5	245	0	0	0	0	0	0
2877	-5	245	0	0	0	0	0	0
2878	12.5	260	0	0	0	0	0	0
2879	20	265	0	0	0	0	0	0
2880	25	265	0	0	0	0	0	0
2881	22.5	270	0	0	0	0	0	0
2882	10	252.5	0	0	0	0	0	0
2883	0	240	0	0	0	0	0	0
2884	-2.5	235	0	0	0	0	0	0
2885	-10	217.5	0	0	0	0	0	0
2886	-25	202.5	0	0	0	0	0	0
2887	-27.5	187.5	0	0	0	0	0	0
2888	-37.5	175	0	0	0	0	0	0
2889	-47.5	167.5	0	0	0	0	0	0
2890	-37.5	162.5	0	0	0	0	0	0
2891	-45	160	0	0	0	0	0	0
2892	-65	150	0	0	0	0	0	0
2893	-65	147.5	0	0	0	0	0	0
2894	-70	150	0	0	0	0	0	0
2895	-72.5	142.5	0	0	0	0	0	0
2896	-70	145	0	0	0	0	0	0
2897	-82.5	142.5	0	0	0	0	0	0
2898	-95	127.5	0	0	0	0	0	0
2899	-100	122.5	0	0	0	0	0	0
2900	-115	117.5	0	0	0	0	0	0
2901	-122.5	105	0	0	0	0	0	0
2902	-115	110	0	0	0	0	0	0
2903	-110	105	0	0	0	0	0	0
2904	-107.5	92.5	0	0	0	0	0	0
2905	-102.5	92.5	0	0	0	0	0	0
2906	-92.5	90	0	0	0	0	0	0
2907	-97.5	85	0	0	0	0	0	0
2908	-100	90	0	0	0	0	0	0
2909	-105	87.5	0	0	0	0	0	0
2910	-115	90	0	0	0	0	0	0
2911	-110	100	0	0	0	0	0	0
2912	-117.5	110	0	0	0	0	0	0
2913	-107.5	137.5	0	0	0	0	0	0
2914	-90	190	0	0	0	0	0	0
2915	-85	252.5	0	0	0	0	0	0
2916	-57.5	335	0	0	0	0	0	0
2917	-27.5	425	0	0	0	0	0	0
2918	5	517.5	0	0	0	0	0	0
2919	45	610	0	0	0	0	0	0
2920	65	672.5	0	0	0	0	0	0
2921	72.5	705	0	0	0	0	0	0
2922	65	710	0	0	0	0	0	0
2923	37.5	677.5	0	0	0	0	0	0
2924	5	607.5	0	0	0	0	0	0
2925	-27.5	507.5	0	0	0	0	0	0
2926	-62.5	390	0	0	0	0	0	0
2927	-92.5	265	0	0	0	0	0	0
2928	-122.5	137.5	0	0	0	0	0	0
2929	-165	7.5	0	0	0	0	0	0
2930	-200	-90	0	0	0	0	0	0
2931	-220	-165	0	0	0	0	0	0
2932	-245	-227.5	0	0	0	0	0	0
2933	-267.5	-262.5	0	0	0	0	0	0
2934	-272.5	-262.5	0	0	0	0	0	0
2935	-265	-235	0	0	0	0	0	0
2936	-270	-212.5	0	0	0	0	0	0
2937	-262.5	-180	0	0	0	0	0	0
2938	-255	-145	0	0	0	0	0	0
2939	-260	-125	0	0	0	0	0	0
2940	-247.5	-97.5	0	0	0	0	0	0
2941	-255	-85	0	0	0	0	0	0
2942	-250	-65	0	0	0	0	0	0
2943	-250	-50	0	0	0	0	0	0
2944	-267.5	-62.5	0	0	0	0	0	0
2945	-262.5	-55	0	0	0	0	0	0
2946	-272.5	-50	0	0	0	0	0	0
2947	-292.5	-62.5	0	0	0	0	0	0
2948	-300	-65	0	0	0	0	0	0
2949	-307.5	-67.5	0	0	0	0	0	0
2950	-317.5	-77.5	0	0	0	0	0	0
2951	-312.5	-75	0	0	0	0	0	0
2952	-310	-77.5	0	0	0	0	0	0
2953	-300	-70	0	0	0	0	0	0
2954	-295	-65	0	0	0	0	0	0
2955	-325	-87.5	0	0	0	0	0	0
2956	-340	-100	0	0	0	0	0	0
2957	-352.5	-112.5	0	0	0	0	0	0
2958	-370	-125	0	0	0	0	0	0
2959	-380	-130	0	0	0	0	0	0
2960	-385	-140	0	0	0	0	0	0
2961	-395	-142.5	0	0	0	0	0	0
2962	-410	-147.5	0	0	0	0	0	0
2963	-420	-157.5	0	0	0	0	0	0
2964	-432.5	-167.5	0	0	0	0	0	0
2965	-437.5	-180	0	0	0	0	0	0
2966	-437.5	-190	0	0	0	0	0	0
2967	-447.5	-200	0	0	0	0	0	0
2968	-452.5	-207.5	0	0	0	0	0	0
2969	-457.5	-215	0	0	0	0	0	0
2970	-462.5	-215	0	0	0	0	0	0
2971	-470	-222.5	0	0	0	0	0	0
2972	-462.5	-217.5	0	0	0	0	0	0
2973	-442.5	-202.5	0	0	0	0	0	0
2974	-437.5	-200	0	0	0	0	0	0
2975	-422.5	-177.5	0	0	0	0	0	0
2976	-415	-167.5	0	0	0	0	0	0
2977	-407.5	-162.5	0	0	0	0	0	0
2978	-397.5	-157.5	0	0	0	0	0	0
2979	-405	-167.5	0	0	0	0	0	0
2980	-407.5	-170	0	0	0	0	0	0
2981	-412.5	-182.5	0	0	0	0	0	0
2982	-422.5	-197.5	0	0	0	0	0	0
2983	-432.5	-207.5	0	0	0	0	0	0
2984	-450	-222.5	0	0	0	0	0	0
2985	-452.5	-222.5	0	0	0	0	0	0
2986	-460	-227.5	0	0	0	0	0	0
2987	-470	-242.5	0	0	0	0	0	0
2988	-467.5	-240	0	0	0	0	0	0
2989	-472.5	-247.5	0	0	0	0	0	0
2990	-470	-252.5	0	0	0	0	0	0
2991	-472.5	-247.5	0	0	0	0	0	0
2992	-475	-247.5	0	0	0	0	0	0
2993	-472.5	-250	0	0	0	0	0	0
2994	-480	-252.5	0	0	0	0	0	0
2995	-480	-257.5	0	0	0	0	0	0
2996	-477.5	-252.5	0	0	0	0	0	0
2997	-485	-250	0	0	0	0	0	0
2998	-490	-245	0	0	0	0	0	0
2999	-490	-232.5	0	0	0	0	0	0
3000	-485	-222.5	0	0	0	0	0	0
3001	-477.5	-220	0	0	0	0	0	0
3002	-482.5	-225	0	0	0	0	0	0
3003	-485	-230	0	0	0	0	0	0
3004	-490	-240	0	0	0	0	0	0
3005	-505	-252.5	0	0	0	0	0	0
3006	-517.5	-270	0	0	0	0	0	0
3007	-525	-275	0	0	0	0	0	0
3008	-530	-277.5	0	0	0	0	0	0
3009	-540	-290	0	0	0	0	0	0
3010	-542.5	-285	0	0	0	0	0	0
3011	-540	-280	0	0	0	0	0	0
3012	-547.5	-280	0	0	0	0	0	0
3013	-540	-270	0	0	0	0	0	0
3014	-522.5	-257.5	0	0	0	0	0	0
3015	-500	-237.5	0	0	0	0	0	0
3016	-480	-222.5	0	0	0	0	0	0
3017	-470	-215	0	0	0	0	0	0
3018	-455	-207.5	0	0	0	0	0	0
3019	-452.5	-207.5	0	0	0	0	0	0
3020	-457.5	-210	0	0	0	0	0	0
3021	-447.5	-215	0	0	0	0	0	0
3022	-457.5	-225	0	0	0	0	0	0
3023	-462.5	-235	0	0	0	0	0	0
3024	-475	-252.5	0	0	0	0	0	0
3025	-495	-267.5	0	0	0	0	0	0
3026	-492.5	-272.5	0	0	0	0	0	0
3027	-510	-280	0	0	0	0	0	0
3028	-525	-285	0	0	0	0	0	0
3029	-517.5	-282.5	0	0	0	0	0	0
3030	-535	-287.5	0	0	0	0	0	0
3031	-527.5	-275	0	0	0	0	0	0
3032	-500	-245	0	0	0	0	0	0
3033	-492.5	-235	0	0	0	0	0	0
3034	-472.5	-217.5	0	0	0	0	0	0
3035	-457.5	-200	0	0	0	0	0	0
